file_name,openssl_101f,libressl_3,sim_value,ABCDE,0 or 1,vulseeker,gemini,kaist,ufbls,safe
rsa_eay.c_rsa_eay.c,RSA_eay_public_decrypt,RSA_eay_public_encrypt,0.844086168,,0,0.972761333,0.986754561,0.826692659,"0.93144846
","0.9203765
"
rsa_eay.c_rsa_eay.c,RSA_eay_public_encrypt,RSA_eay_public_decrypt,0.82224862,E,0,0.961258352,0.991475184,0.879758816,"0.2957377
","0.9107867
"
rsa_eay.c_rsa_eay.c,RSA_eay_public_encrypt,RSA_eay_public_encrypt,0.976690877,C,1,0.957585216,0.994594369,0.905942268,"0.57301086
","0.9770094
"
rsa_depr.c_rsa_depr.c,RSA_generate_key,RSA_generate_key,0.999872383,B,1,0,0.980718134,0,"0.7912779
",0
rsa_pss.c_rsa_oaep.c,RSA_padding_add_PKCS1_PSS_mgf1,RSA_padding_add_PKCS1_OAEP_mgf1,0.806342791,E,0,0.984677792,0.980398169,0.767358972,"0.9859029
","0.8217427
"
rsa_pss.c_rsa_pss.c,RSA_padding_add_PKCS1_PSS_mgf1,RSA_padding_add_PKCS1_PSS_mgf1,0.942272099,B,1,0.979266167,0.989105662,0.896488033,"0.9883199
","0.87257046
"
rsa_pss.c_rsa_pss.c,RSA_padding_add_PKCS1_PSS_mgf1,RSA_verify_PKCS1_PSS_mgf1,0.904108274,E,0,0.948810935,0.95932151,0.815670196,"0.98554283
","0.90274453
"
rsa_pss.c_rsa_oaep.c,RSA_verify_PKCS1_PSS_mgf1,RSA_padding_add_PKCS1_OAEP_mgf1,0.801445484,E,0,0.974148929,0.973888595,0.738453281,"0.9875219
","0.8950538
"
rsa_pss.c_rsa_pss.c,RSA_verify_PKCS1_PSS_mgf1,RSA_padding_add_PKCS1_PSS_mgf1,0.934778151,E,0,0.951120794,0.98085458,0.808054653,"0.9343754
","0.9088833
"
rsa_pss.c_rsa_pss.c,RSA_verify_PKCS1_PSS_mgf1,RSA_verify_PKCS1_PSS_mgf1,0.917009366,D,1,0.951397479,0.988630899,0.901760906,"0.95680964
","0.95166147
"
v3_skey.c_x509_skey.c,s2i_skey_id,s2i_skey_id,0.99784735,B,1,0.660624146,0.977516557,0.93917187,"0.90981495
","0.92836845
"
apps.c_apps.c,save_serial,save_serial,0.877698094,E,1,0.722699583,0.981672922,0.893130964,"0.833362
","0.8134916
"
v3_crld.c_x509_crld.c,set_dist_point_name,set_dist_point_name,0.992281125,D,1,0.362259358,0.992344085,0.929093856,"0.6081317
","0.99314433
"
req.c_req.c,set_keygen_ctx,set_keygen_ctx,0.851564738,E,1,0.988902271,0.989698252,0.930084428,"0.9588058
","0.96331567
"
v3_purp.c_x509_purp.c,setup_dp,setup_dp,0.996656737,A,1,0,0,0,"0
",0
x509.c_x509.c,sign,sign,0.990626267,B,1,0,0,0,"0
",0
asn_mime.c_asn_mime.c,SMIME_read_ASN1,SMIME_read_ASN1,0.996538942,C,1,0.99593693,0.956117344,0.912271388,"0.9648909
","0.97466326
"
asn_mime.c_asn_mime.c,SMIME_write_ASN1,SMIME_write_ASN1,0.994019459,C,1,0.99083066,0.996011621,0.935723796,"0.99901015
","0.97467995
"
d1_srtp.c_ssl_tlsext.c,ssl_add_clienthello_use_srtp_ext,tlsext_srtp_server_parse,0.885086696,E,0,0,0.963503941,0.54561199,"0.34865317
","0.44930887
"
ssl_cert.c_ssl_cert.c,SSL_add_file_cert_subjects_to_stack,SSL_add_file_cert_subjects_to_stack,0.998643315,D,1,0.900547683,0.971828171,0.857870565,"0.81791794
","0.96983516
"
ssl_cert.c_ssl_cert.c,ssl_cert_dup,ssl_cert_dup,0.865428114,D,1,0.895922959,0.809961617,0.632799382,"0.89138
","0.9181366
"
ssl_ciph.c_ssl_ciph.c,ssl_cipher_process_rulestr,ssl_cipher_process_rulestr,0.879432669,B,1,0.995491743,0.999900511,0.937328053,"0.9809137
","0.9676829
"
ssl_ciph.c_ssl_ciph.c,ssl_create_cipher_list,ssl_create_cipher_list,0.92264294,E,1,0.996221125,0.995571861,0.812822749,"0
","0.4916983
"
bio_ssl.c_bio_ssl.c,ssl_ctrl,ssl_ctrl,0.982343461,A,1,0,1,0.893187856,"0.97178024
","0.99027026
"
ssl_lib.c_ssl_lib.c,SSL_CTX_free,SSL_CTX_free,0.846565793,E,1,-0.194870979,0.696935826,0.475736717,"0.68245757
","0.79343605
"
ssl_lib.c_ssl_lib.c,SSL_CTX_new,SSL_CTX_new,0.833388882,D,1,0.067356288,0.980017753,0.724986051,"0.8852998
","0.8298451
"
ssl_lib.c_ssl_lib.c,SSL_dup,SSL_dup,0.922445122,D,1,0.969743311,0.980996967,0.777313392,"0.83023924
","0.8130581
"
ssl_sess.c_ssl_sess.c,ssl_get_new_session,ssl_get_new_session,0.968093416,C,1,0.918133199,0.981347053,0.715981502,"0.81240416
","0.9080813
"
d1_srtp.c_ssl_tlsext.c,ssl_parse_clienthello_use_srtp_ext,tlsext_srtp_server_parse,0.935572856,E,0,0,0.942346799,0.582821247,"0.43796092
","0.46205083
"
d1_srtp.c_ssl_tlsext.c,ssl_parse_serverhello_use_srtp_ext,tlsext_srtp_client_parse,0.910146006,E,0,0,0.966497384,0.674572996,"-0.016903434
","0.61556506
"
d1_srtp.c_ssl_tlsext.c,ssl_parse_serverhello_use_srtp_ext,tlsext_srtp_server_parse,0.879257781,E,0,0,0.970764351,0.513667792,"-0.023330428
","0.4604514
"
ssl_cert.c_ssl_cert.c,ssl_verify_cert_chain,ssl_verify_cert_chain,0.991553506,E,1,0.634913445,0.975777488,0.896679031,"0.9168056
","0.9429846
"
s2_clnt.c_ssl_clnt.c,ssl2_set_certificate,ssl3_get_server_certificate,0.817042931,E,0,0.062024582,0.96378148,0.537201715,"0.4799627
","0.62984127
"
s23_clnt.c_d1_pkt.c,ssl23_connect,dtls1_dispatch_alert,0.911720288,E,0,0,0.62720826,0.321220977,"0
","0.426416
"
s23_clnt.c_ssl_pkt.c,ssl23_connect,ssl3_dispatch_alert,0.915736022,E,0,-0.281528592,0.620886915,0.346766071,"0
","0.28065065
"
s23_clnt.c_d1_pkt.c,ssl23_get_server_hello,dtls1_dispatch_alert,0.901959123,E,0,0,0,0,"0
",0
s23_clnt.c_ssl_pkt.c,ssl23_get_server_hello,ssl3_dispatch_alert,0.901926045,E,0,0,0,0,"0
",0
s3_cbc.c_s3_cbc.c,ssl3_cbc_digest_record,ssl3_cbc_digest_record,0.946741975,C,1,0.992305756,0.99568888,0.85850822,"0.9976119
","0.9603638
"
s3_clnt.c_ssl_clnt.c,ssl3_check_cert_and_algorithm,ssl3_check_cert_and_algorithm,0.956514943,D,1,0.330565035,0.987013506,0.708085003,"0.70401734
","0.8536829
"
s3_lib.c_s3_lib.c,ssl3_choose_cipher,ssl3_choose_cipher,0.850774559,E,1,-0.125188127,0.310084514,0.54483012,"0.8226379
","0.8158063
"
s3_clnt.c_ssl_clnt.c,ssl3_connect,ssl3_connect,0.803525121,E,1,0.999604225,0.995447793,0.787690222,"0
","0.9252094
"
s3_enc.c_rsa_oaep.c,ssl3_generate_key_block,PKCS1_MGF1,0.868935488,E,0,0,0,0,"0
",0
s3_clnt.c_ssl_clnt.c,ssl3_get_certificate_request,ssl3_get_certificate_request,0.866544323,E,1,0.980665505,0.981381158,0.677194769,"0.47358486
","0.82864016
"
s3_srvr.c_ssl_srvr.c,ssl3_get_client_certificate,ssl3_get_client_certificate,0.839140303,E,1,0.988966525,0.98853148,0.783144682,"0.6333964
","0.74248505
"
s3_both.c_ssl_both.c,ssl3_get_message,ssl3_get_message,0.810911508,E,1,0.989012778,0.983000263,0.723862826,"0.7601269
","0.8933643
"
s3_clnt.c_ssl_clnt.c,ssl3_get_server_certificate,ssl3_get_server_certificate,0.905631014,E,1,0.945645094,0.98965537,0.765386792,"0.8305552
","0.71341485
"
s3_pkt.c_ssl_pkt.c,ssl3_read_bytes,ssl3_read_bytes,0.8536138,D,1,0.99966377,0.977670254,0.843109413,"0
","0.8918224
"
s3_srvr.c_ssl_srvr.c,ssl3_send_certificate_request,ssl3_send_certificate_request,0.801055398,E,1,0.213176668,0.980168699,0.617889068,"0.48028743
","0.5503254
"
s3_srvr.c_ssl_srvr.c,ssl3_send_newsession_ticket,ssl3_send_newsession_ticket,0.807278814,E,1,0.799956203,0.952140124,0.664229077,"0.6904084
","0.86229503
"
conf_def.c_conf_def.c,str_copy,str_copy,0.90936415,E,1,0.993964493,0.998522287,0.933451576,"0.99482614
","0.9737681
"
v3_sxnet.c_x509_sxnet.c,SXNET_add_id_INTEGER,SXNET_add_id_INTEGER,0.999958005,C,1,0.896581709,1,0.943262411,"0.8842906
","0.97724926
"
pcy_tree.c_pcy_tree.c,tree_calculate_user_set,tree_calculate_user_set,0.961839683,C,1,0,0,0,"0
",0
pcy_tree.c_pcy_tree.c,tree_init,tree_init,0.935961045,D,1,0,0,0,"0
",0
pcy_tree.c_pcy_tree.c,tree_link_unmatched,tree_link_unmatched,0.979642982,A,1,0,0,0,"0
",0
ts_rsp_verify.c_ts_rsp_verify.c,TS_check_status_info,TS_check_status_info,0.944575567,C,1,0,0,0,"0
",0
ts_rsp_verify.c_ts_rsp_verify.c,TS_compute_imprint,TS_compute_imprint,0.979535186,D,1,0,0,0,"0
",0
ts_conf.c_ocspcheck.c,TS_CONF_load_certs,read_fullchain,0.89107885,E,0,0,0,0,"0
",0
ts_conf.c_ts_conf.c,TS_CONF_load_certs,TS_CONF_load_certs,0.937503438,B,1,0.438041568,0.994669514,0.853049941,"0.980595
","0.9931196
"
ts_conf.c_ts_conf.c,TS_CONF_set_digests,TS_CONF_set_digests,0.957100817,A,1,0.733662248,0.998534706,0.949717603,"0.8893394
","0.97328186
"
ts_conf.c_ts_conf.c,TS_CONF_set_digests,TS_CONF_set_policies,0.821764603,E,0,0.837962329,0.988620592,0.84987397,"0.6635018
","0.9675963
"
ts_conf.c_ts_conf.c,TS_CONF_set_policies,TS_CONF_set_policies,0.970072976,A,1,0.834708989,0.999653206,0.952507976,"0.9744862
","0.9807393
"
ts_verify_ctx.c_ts_verify_ctx.c,TS_REQ_to_TS_VERIFY_CTX,TS_REQ_to_TS_VERIFY_CTX,0.947119979,C,1,0.626554847,0.99703464,0.903603456,"0.9960866
","0.8932103
"
ts_rsp_sign.c_ts_rsp_sign.c,TS_RESP_check_request,TS_RESP_check_request,0.965647726,A,1,0,0,0,"0
",0
ts_rsp_sign.c_ts_rsp_sign.c,TS_RESP_create_tst_info,TS_RESP_create_tst_info,0.992527774,A,1,0,0,0,"0
",0
ts_rsp_sign.c_ts_rsp_sign.c,TS_RESP_set_genTime_with_precision,TS_RESP_set_genTime_with_precision,0.88737968,E,1,0,0,0,"0
",0
ts_rsp_sign.c_ts_rsp_sign.c,TS_RESP_sign,TS_RESP_sign,0.999864762,C,1,0,0,0,"0
",0
ts_rsp_verify.c_ts_rsp_verify.c,TS_RESP_verify_signature,TS_RESP_verify_signature,0.998887034,C,1,0.847800672,0.991739142,0.877909063,"0.9652608
","0.9447887
"
ts_rsp_print.c_ts_rsp_print.c,TS_TST_INFO_print_bio,TS_TST_INFO_print_bio,0.995095798,A,1,0.920042098,1,1,"0.9976673
","1.0000002
"
txt_db.c_txt_db.c,TXT_DB_create_index,TXT_DB_create_index,0.958540553,A,1,0.777356863,0.995162753,0.841776131,"0.8326643
","0.9423586
"
txt_db.c_txt_db.c,TXT_DB_free,TXT_DB_free,0.894290777,D,1,0.851715028,0.950022829,0.763517931,"0.9521828
","0.9239311
"
txt_db.c_txt_db.c,TXT_DB_read,TXT_DB_read,0.95571305,D,1,0.981516659,0.993235703,0.890618082,"0.97964245
","0.9291664
"
txt_db.c_txt_db.c,TXT_DB_write,TXT_DB_write,0.890440794,A,1,0.202790171,0.973550144,0.82744043,"0.9793036
","0.90943307
"
ui_lib.c_ui_lib.c,UI_set_result,UI_set_result,0.932097868,E,1,0.55480355,0.997195759,0.88986514,"0.91871816
","0.9385668
"
ca.c_ca.c,unpack_revinfo,unpack_revinfo,0.996358608,B,1,0.996950746,0.947664446,0.961904986,"0.987083
","0.956536
"
v3_info.c_x509_info.c,v2i_AUTHORITY_INFO_ACCESS,v2i_AUTHORITY_INFO_ACCESS,0.98064083,D,1,0,0.982193977,0,"0.9172073
","0.9683101
"
v3_akey.c_x509_akey.c,v2i_AUTHORITY_KEYID,v2i_AUTHORITY_KEYID,0.984921967,C,1,0,0.998810616,0,"0.84158057
","0.98958313
"
v3_crld.c_x509_crld.c,v2i_crld,v2i_crld,0.999621391,C,1,0.985338807,0.9992336,0.997904816,"0.9384438
","0.950285
"
v3_alt.c_x509_alt.c,v2i_issuer_alt,v2i_issuer_alt,0.941791911,C,1,0.882564783,0.996172059,0.868136415,"0.9387629
","0.943066
"
v3_alt.c_x509_alt.c,v2i_issuer_alt,v2i_subject_alt,0.912543685,E,0,0.514389336,0.991901884,0.71158806,"0.8105555
","0.92502093
"
v3_ncons.c_x509_ncons.c,v2i_NAME_CONSTRAINTS,v2i_NAME_CONSTRAINTS,0.984925051,B,1,0.667041898,0.978564333,0.885816108,"0.9430462
","0.97587264
"
v3_pmaps.c_x509_pmaps.c,v2i_POLICY_MAPPINGS,v2i_POLICY_MAPPINGS,0.920517261,B,1,0,0.989461517,0,"0.27175495
","0.8744256
"
v3_alt.c_x509_alt.c,v2i_subject_alt,v2i_issuer_alt,0.874059775,E,0,0.137265161,0.965003452,0.754256009,"0.5563591
","0.9477372
"
v3_alt.c_x509_alt.c,v2i_subject_alt,v2i_subject_alt,0.983961408,C,1,0.218310714,0.979068332,0.941485688,"0.95315963
","0.9618832
"
v3_conf.c_x509_conf.c,v3_generic_extension,v3_generic_extension,0.998773457,D,1,0.394336283,0.982758253,0.90224652,"0.85818636
","0.9764957
"
ts.c_ts.c,verify_command,verify_command,0.978470765,A,1,0,0,0,"0
",0
s_cb.c_s_cb.c,verify_cookie_callback,generate_cookie_callback,0.880842973,D,0,0.62448138,0.993809431,0.865975407,"0.8992933
","0.9166178
"
s_cb.c_s_cb.c,verify_cookie_callback,verify_cookie_callback,0.881880877,C,1,0.698300958,0.966248664,0.922622346,"0.97425026
","0.988584
"
wp_dgst.c_wp_dgst.c,WHIRLPOOL_BitUpdate,WHIRLPOOL_BitUpdate,0.962968303,A,1,0.976984322,0.991008472,0.943951454,"0.9966267
","0.9502044
"
wp_dgst.c_wp_dgst.c,WHIRLPOOL_Final,WHIRLPOOL_Final,0.974139278,A,1,0.567063332,1,1,"0.99999994
","1.0
"
s_server.c_s_server.c,www_body,www_body,0.886428325,D,1,0.998773038,0.992532089,0.876826241,"0.9927393
","0.98673844
"
x509_att.c_x509_att.c,X509_ATTRIBUTE_set1_data,X509_ATTRIBUTE_set1_data,0.996178863,B,1,0.738199413,0.996778845,0.906155385,"0.92842263
","0.9504153
"
x_x509.c_x_x509.c,x509_cb,x509_cb,0.998210374,B,1,0.369770586,0.959689955,0.796216263,"0.99316823
","0.97579056
"
t_x509a.c_t_x509a.c,X509_CERT_AUX_print,X509_CERT_AUX_print,0.994115832,A,1,0.190364346,0.949524526,0.927254028,"0.8395379
","0.989686
"
x509.c_x509.c,x509_certify,x509_certify,0.99648218,D,1,0,0,0,"0
",0
v3_purp.c_x509_purp.c,X509_check_akid,X509_check_akid,0.995491148,A,1,0.834836483,1,0.988652482,"0.9992525
","0.99874455
"
t_crl.c_t_crl.c,X509_CRL_print,X509_CRL_print,0.926807228,D,1,0.510977268,0.978095666,0.719385855,"0.9862612
","0.9146164
"
by_file.c_by_mem.c,X509_load_cert_crl_file,by_mem_ctrl,0.849038111,E,0,0.616039574,0.934110383,0.76803714,"0.5238705
","0.9473142
"
by_file.c_by_file.c,X509_load_cert_crl_file,X509_load_cert_crl_file,0.979181576,C,1,0.550314426,1,1,"0.91217136
","0.9778371
"
x509.c_x509.c,x509_load_serial,x509_load_serial,0.99458699,C,1,0,0,0,"0
",0
x_name.c_x_name.c,x509_name_canon,x509_name_canon,0.978292203,E,1,0.996371329,0.987113797,0.873584835,"0.99155664
","0.91190803
"
x_name.c_x_name.c,x509_name_encode,x509_name_encode,0.997772744,C,1,0,0,0,"0
",0
x_name.c_x_name.c,x509_name_ex_d2i,x509_name_ex_d2i,0.993501612,C,1,0.623233676,0.981215361,0.907268973,"0.9946432
","0.94879085
"
x509_obj.c_x509_obj.c,X509_NAME_oneline,X509_NAME_oneline,0.954484263,D,1,0.99563086,0.992758018,0.914476512,"0.98599684
","0.9866935
"
x509_lu.c_x509_lu.c,x509_object_idx_cnt,x509_object_idx_cnt,0.981411013,A,1,0.559886277,0.900553636,0.727567389,"0.820012
","0.9280216
"
t_x509.c_t_x509.c,X509_print_ex,X509_print_ex,0.995489351,D,1,0.988286972,0.998868125,0.949854491,"0.99168384
","0.9738753
"
x509_req.c_x509_req.c,X509_REQ_add_extensions_nid,X509_REQ_add_extensions_nid,0.994911104,C,1,0.784845591,0.998831148,0.951063903,"0.9954302
","0.9880097
"
x509_req.c_x509_req.c,X509_REQ_get_extensions,X509_REQ_get_extensions,0.992368327,C,1,0.785535097,0.967147443,0.912368114,"0.5743985
","0.98169065
"
t_req.c_t_req.c,X509_REQ_print_ex,X509_REQ_print_ex,0.994694715,C,1,0.996566176,0.99948907,0.973640799,"0.9741114
","0.993345
"
x509_r2x.c_x509_r2x.c,X509_REQ_to_X509,X509_REQ_to_X509,0.932655839,C,1,0,0.999957561,0,"0.9973062
",0
x509_lu.c_x509_lu.c,X509_STORE_CTX_get1_issuer,X509_STORE_CTX_get1_issuer,0.949448114,E,1,0.94827491,0.986738152,0.846074515,"0.93660367
","0.9774314
"
x509_vfy.c_x509_vfy.c,X509_STORE_CTX_init,X509_STORE_CTX_init,0.976613165,D,1,0.690361798,0.985975904,0.830293156,"0.9385952
","0.9049681
"
x509_lu.c_x509_lu.c,X509_STORE_get_by_subject,X509_STORE_get_by_subject,0.967486504,A,1,0.709230781,0.962208244,0.909659331,"0.97915167
","0.9735126
"
x509_lu.c_x509_lu.c,X509_STORE_get1_certs,X509_STORE_get1_certs,0.995257497,B,1,0.41565004,0.99017745,0.889384532,"0.96661395
","0.9582542
"
x509_lu.c_x509_lu.c,X509_STORE_get1_certs,X509_STORE_get1_crls,0.852120917,E,0,0,0.989454475,0.908536595,"0.91923237
","0.9606143
"
x509_lu.c_x509_lu.c,X509_STORE_get1_crls,X509_STORE_get1_certs,0.859398018,E,0,0.622363687,0.986645571,0.86049956,"0.97103214
","0.9571076
"
x509_lu.c_x509_lu.c,X509_STORE_get1_crls,X509_STORE_get1_crls,0.994853477,B,1,0,0.988548695,0.883406659,"0.9672834
","0.96645606
"
x509_vfy.c_x509_vfy.c,X509_verify_cert,X509_verify_cert_legacy_build_chain,0.869951887,E,0,0,0,0,"0
",0
v3_purp.c_x509_purp.c,x509v3_cache_extensions,x509v3_cache_extensions,0.956307927,D,1,0.993853748,0.973733193,0.816584044,"0.95333785
","0.96714747
"
v3_prn.c_x509_prn.c,X509V3_EXT_print,X509V3_EXT_print,0.999160713,B,1,0.941900313,0.985269455,0.90224017,"0.8893252
","0.9533992
"
v3_prn.c_x509_prn.c,X509V3_extensions_print,X509V3_extensions_print,0.999540595,C,1,0.883789003,0.989675346,0.759114369,"0.9798608
","0.96576947
"
